COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_DYJetsToLL_M_50_madgraphMLM_MCSpring16_161231;2;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_TT_powheg_MCSpring16_161231;3;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_WJetsToLNu_madgraphMLM_MCSpring16_161231;1;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_W2JetsToLNu_madgraphMLM_MCSpring16_161231;2;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_EWKWPlus2Jets_WToLNu_M_50_pythia8_MCSpring16_161231;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_W4JetsToLNu_madgraphMLM_MCSpring16_161231;2;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_W1JetsToLNu_madgraphMLM_MCSpring16_161231;2;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_W3JetsToLNu_madgraphMLM_MCSpring16_161231;2;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_EWKWMinus2Jets_WToLNu_M_50_pythia8_MCSpring16_161231;0;0
COMPLETED;/afs/hephy.at/work/m/mspanring/8020/CMSSW_8_0_20/src/CMGTools/H2TauTau/prod/MC/crab_MCSpring16/crab_ZZTo4L_powheg_MCSpring16_161231;1;0
